_id,businessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,RESULTDTTM,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,CITY,STATE,ZIP,Property_ID,Location
301,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,5/2/08 8:15,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,5/2/08 9:12,Pass,2008-05-02T09:12:29,Carbon buildup along hood vent filters. Clean to remove.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
302,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,5/2/08 8:15,590.009(E),*,Anti-Choking,5/2/08 9:12,Pass,2008-05-02T09:12:29,,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
303,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/15/08 13:45,03-3-501.16,***,Hot Holding,9/15/08 15:34,Pass,2008-09-15T15:34:42,Chicken in hot holding unit is 100 F. Provide proper hot holding of 140 F or above.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
304,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/15/08 13:45,04-3-501.15/4-301.11,*,Inadequate Facilities/Cooling Methods,9/15/08 15:34,Pass,2008-09-15T15:34:42,Ice wells are not filled high enough to keep food cold. Provide enough ice to maintain temperature. Pasta cooked that morning is cooling in deep covered containers. Provide proper cooling. Garlic and oil mixture is stored at room temperature. Store under refrigeration.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
305,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/15/08 13:45,10-3-304.12,*,Food Utensil Storage,9/15/08 15:34,Pass,2008-09-15T15:34:42,Utensils are stored in sanitizer buckets. Store utensils properly.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
306,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/15/08 13:45,31-5-203.11,***,Number  Convenient,9/15/08 15:34,Pass,2008-09-15T15:34:42,The handsink next to the grill is blocked with equipment. Remove to provide access.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
307,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/15/08 13:45,41-7-201/04.11,***,Separation/Sanitizer Criteria,9/15/08 15:34,Pass,2008-09-15T15:34:42,Wiping cloths are stored in over 400 ppm of Quats. Provide proper sanitizer levels.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
308,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,10/23/09 11:55,04-3-501.15/4-301.11,*,Inadequate Facilities/Cooling Methods,10/23/09 15:23,Pass,2009-10-23T15:23:54,The staff cook approximately 8 plastic bins of pasta and 90 pounds of chicken each day.  The pasta is rinsed with cold water before packing it into the plastic bins and stacking it within the beverage cooler in the rear storage area.  The chicken is grilled  diced and placed into hot holding or metal containers within the pasta station reach-in refrigerator.  Bulk pasta and chicken temperatures measured 50 to 55 degrees F  five to seven hours after cooking.  Whereas all of the existing cooking equipment is full  either additional equipment is required or current cooling methods need to be modified to provide proper product cooling.  Review current methods and provide a revised plan of action to BISD at the reinspection.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
309,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,10/23/09 11:55,29-5-201/02.11,*,Installed and Maintained,10/23/09 15:23,Pass,2009-10-23T15:23:54,The hot water faucet to the grill's hand sink is not functioning. The faucet must be repaired.  Staff were observed to be utilizing the sink for handwashing.,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
310,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,2/1/10 14:31,,,,,,None,,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
311,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/23/10 11:00,,,,,,None,,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
312,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,8/16/11 10:13,,,,,,None,,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
313,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/30/11 12:07,02-3-602.11-.12/3-302.12,*,Food Container Labels,9/30/11 12:07,Pass,2011-10-03T08:25:10,provide labeling for packaged foods,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
314,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/30/11 12:07,17-4-204.112/.115,*,Equipment Thermometers,9/30/11 12:07,Pass,2011-10-03T08:25:10,provide to 2 door bev air,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
315,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,9/30/11 12:07,37-6-201.11,*,Walls/Ceilings Designed Constructed Installed,9/30/11 12:07,Pass,2011-10-03T08:25:10,clean ceiling of dust build up,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
316,150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark,,29381,2/6/12 12:45,12/31/13 23:59,Inactive,FS,Eating & Drinking,HE_Pass,1/27/12 13:00,,,,,,None,,150   Boylston ST,Boston,MA,2116,18104,"(42.352266000, -71.066497000)"
317,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,03-3-501.16(A),***,Cold Holding,6/11/08 8:13,Fail,None,Pork Rolls 72 degrees  shall be maintained at 41 degrees or below.,66    Harrison AV,BOSTON,MA,2111,,
318,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,08-3-305-307.11,*,Food Protection,6/11/08 8:13,Fail,None,Display case 55 Degrees shall be 41 DegreesDiscontinue storing rolls phf's in Room Temp.   Remove all opened cans in cooler.    Walkin cooler 60 Degrees shall be 41 Degrees or below.    Remove all Cups used for scooping.,66    Harrison AV,BOSTON,MA,2111,,
319,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,10-3-304.12,*,Food Utensil Storage,6/11/08 8:13,Fail,None,Donot store utensils in stagnant water.,66    Harrison AV,BOSTON,MA,2111,,
320,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,13-2-304/402.11,*,Clean Cloths  Hair Restraint,6/11/08 8:13,Fail,None,Provide Employee Hair restraints.,66    Harrison AV,BOSTON,MA,2111,,
321,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,15-4-202.16,*,Non-Food Contact Surfaces,6/11/08 8:13,Fail,None,Provide proper shelving and remove all plastic crates/milkcrates.,66    Harrison AV,BOSTON,MA,2111,,
322,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,20-4-703.11,***,Food Contact Surfaces Clean,6/11/08 8:13,Fail,None,Provide proper training for Sanitizing all Equipment.,66    Harrison AV,BOSTON,MA,2111,,
323,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,6/11/08 8:13,Fail,None,Properly store wiping cloths.,66    Harrison AV,BOSTON,MA,2111,,
324,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,23-4-602.13,*,Non-Food Contact Surfaces Clean,6/11/08 8:13,Fail,None,Defrost freezers.  Clean all sinks  equipment and coolers.,66    Harrison AV,BOSTON,MA,2111,,
325,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,35-6-501.111/.115,**,Insects  Rodents  Animals,6/11/08 8:13,Fail,None,Provide Extermination Report.,66    Harrison AV,BOSTON,MA,2111,,
326,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,36-6-201.11,*,Floors Designed Constructed Installed,6/11/08 8:13,Fail,None,Seal floor in Walkin Cooler.,66    Harrison AV,BOSTON,MA,2111,,
327,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,6/11/08 8:13,Fail,None,Provide last cleaning info for Exhaust Hood Co.,66    Harrison AV,BOSTON,MA,2111,,
328,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/10/08 10:29,38-6-303.11,*,Inadequate Lighting,6/11/08 8:13,Fail,None,Provide adequate lighting at cellar storage area.,66    Harrison AV,BOSTON,MA,2111,,
329,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,8/5/08 11:12,03-3-501.16(A),***,Cold Holding,8/6/08 10:05,Fail,None,Box Lunches being kept at room temperature.,66    Harrison AV,BOSTON,MA,2111,,
330,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,8/5/08 11:12,19-4-501.18-.110,*,Wash Rinse Water Clean Proper Temperature.,8/6/08 10:05,Fail,None,Provide for more air drying space. Air Drying not being done properly,66    Harrison AV,BOSTON,MA,2111,,
331,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,8/5/08 11:12,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,8/6/08 10:05,Fail,None,In use wiping cloths not being held properly,66    Harrison AV,BOSTON,MA,2111,,
332,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,03-3-501.14,***,Cooling,5/18/09 8:40,Fail,None,,66    Harrison AV,BOSTON,MA,2111,,
333,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,08-3-305-307.11,*,Food Protection,5/18/09 8:40,Fail,None,,66    Harrison AV,BOSTON,MA,2111,,
334,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,10-3-304.12,*,Food Utensil Storage,5/18/09 8:40,Fail,None,Remove Bowls.,66    Harrison AV,BOSTON,MA,2111,,
335,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,13-2-304/402.11,*,Clean Cloths  Hair Restraint,5/18/09 8:40,Fail,None,,66    Harrison AV,BOSTON,MA,2111,,
336,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,14-4-202.11,*,Food Contact Surfaces Design,5/18/09 8:40,Fail,None,Remove non-food grade Containers.,66    Harrison AV,BOSTON,MA,2111,,
337,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,20-4-703.11,***,Food Contact Surfaces Clean,5/18/09 8:40,Fail,None,,66    Harrison AV,BOSTON,MA,2111,,
338,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,5/18/09 8:40,Fail,None,,66    Harrison AV,BOSTON,MA,2111,,
339,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,23-4-602.13,*,Non-Food Contact Surfaces Clean,5/18/09 8:40,Fail,None,,66    Harrison AV,BOSTON,MA,2111,,
340,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,5/18/09 8:40,Fail,None,Provide paper-towel dispencor.,66    Harrison AV,BOSTON,MA,2111,,
341,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,5/18/09 8:40,Fail,None,Provide covers for all trash receptacles.,66    Harrison AV,BOSTON,MA,2111,,
342,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,36-6-501.11-.12,*,Improper Maintenance of Floors,5/18/09 8:40,Fail,None,clean nor and drain,66    Harrison AV,BOSTON,MA,2111,,
343,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,41-7-206.12/.13,***,Pesticide Usage,5/18/09 8:40,Fail,None,Remove all Cans of Raids.,66    Harrison AV,BOSTON,MA,2111,,
344,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/15/09 11:55,42-6-501.113/.114,*,Premises Maintained,5/18/09 8:40,Fail,None,Remove all unnessary articles from cellar storage area.,66    Harrison AV,BOSTON,MA,2111,,
345,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,2/4/10 10:57,08-3-305-307.11,*,Food Protection,2/4/10 10:57,Fail,None,"Elevate food 6"" off floor.",66    Harrison AV,BOSTON,MA,2111,,
346,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,2/4/10 10:57,09-3-301.11(C),*,Handling of Food & Ice,2/4/10 10:57,Fail,None,Provide scoops with handles for bulk food containers.,66    Harrison AV,BOSTON,MA,2111,,
347,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,2/4/10 10:57,35-6-501.111/.115,**,Insects  Rodents  Animals,2/4/10 10:57,Fail,None,Basement -Evidence of rodent droppings. Provide exterminator receipt,66    Harrison AV,BOSTON,MA,2111,,
348,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,2/4/10 10:57,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2/4/10 10:57,Fail,None,Update vent hood sticker.,66    Harrison AV,BOSTON,MA,2111,,
349,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,02-3-602.11-.12/3-302.12,*,Food Container Labels,6/4/10 10:23,Fail,None,Label all packaged foods.,66    Harrison AV,BOSTON,MA,2111,,
350,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,6/4/10 10:23,Fail,None,Do not store raw products with ready to eat foods.,66    Harrison AV,BOSTON,MA,2111,,
351,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,08-3-305-307.11,*,Food Protection,6/4/10 10:23,Fail,None,"Elevate foods 6"" off floor.",66    Harrison AV,BOSTON,MA,2111,,
352,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,15-4-202.16,*,Non-Food Contact Surfaces,6/4/10 10:23,Fail,None,Defrost vent in walk in freezer.,66    Harrison AV,BOSTON,MA,2111,,
353,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,6/4/10 10:23,Fail,None,Store wiping cloths in sanitizer.,66    Harrison AV,BOSTON,MA,2111,,
354,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,6/4/10 10:23,Fail,None,Clean cooking vent hood and update cleaning sticker,66    Harrison AV,BOSTON,MA,2111,,
355,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,6/4/10 10:23,42-6-501.113/.114,*,Premises Maintained,6/4/10 10:23,Fail,None,Remove all unnecessary articles from basement.,66    Harrison AV,BOSTON,MA,2111,,
356,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/23/11 11:46,14-4-202.11,*,Food Contact Surfaces Design,5/23/11 11:46,Fail,None,Rewove all frayed wiping cloths.,66    Harrison AV,BOSTON,MA,2111,,
357,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/23/11 11:46,17-4-204.112/.115,*,Equipment Thermometers,5/23/11 11:46,Fail,None,Provide thermometer for 3 door reach in.,66    Harrison AV,BOSTON,MA,2111,,
358,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/23/11 11:46,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,5/23/11 11:46,Fail,None,Store wiping cloths in sanitizer.,66    Harrison AV,BOSTON,MA,2111,,
359,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/23/11 11:46,38-6-303.11,*,Inadequate Lighting,5/23/11 11:46,Fail,None,Provide light shield for vent hood.,66    Harrison AV,BOSTON,MA,2111,,
360,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/23/11 11:46,M-2-103.11,***,PIC Performing Duties,5/23/11 11:46,Fail,None,Provide Food Allergy Awareness Certificate,66    Harrison AV,BOSTON,MA,2111,,
361,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/9/11 12:22,02-3-602.11-.12/3-302.12,*,Food Container Labels,11/9/11 12:22,Fail,None,Provide labels for all packaged food products.,66    Harrison AV,BOSTON,MA,2111,,
362,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/9/11 12:22,08-3-305-307.11,*,Food Protection,11/9/11 12:22,Fail,None,Cover all open foods in reach ms,66    Harrison AV,BOSTON,MA,2111,,
363,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/9/11 12:22,15-4-202.16,*,Non-Food Contact Surfaces,11/9/11 12:22,Fail,None,Defrost vent in walk in freezer.,66    Harrison AV,BOSTON,MA,2111,,
364,163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,12/15/11 12:51,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/9/11 12:22,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,11/9/11 12:22,Fail,None,Keep wiping cloths in sanitizer.,66    Harrison AV,BOSTON,MA,2111,,
